,open,close,high,low,volume,rangePips,candleColor,date,time,symbol,timeFrame
33,1.39741,1.38969,1.40247,1.38803,80279.7031,144,r,2010-02-03,00:00:00,EURUSD,1D
34,1.38951,1.37395,1.39022,1.37121,79771.2031,190,r,2010-02-04,00:00:00,EURUSD,1D
35,1.37411,1.36763,1.37448,1.35816,75829.5,163,r,2010-02-05,00:00:00,EURUSD,1D
36,1.36763,1.36763,1.36763,1.36763,0.0,0,e,2010-02-06,00:00:00,EURUSD,1D
37,1.36815,1.36409,1.37025,1.36282,6658.8999,74,r,2010-02-07,00:00:00,EURUSD,1D
38,1.36421,1.36539,1.37128,1.36195,79780.5,93,g,2010-02-08,00:00:00,EURUSD,1D
39,1.3654,1.37809,1.38385,1.36456,78892.8984,192,g,2010-02-09,00:00:00,EURUSD,1D
40,1.378,1.37467,1.38112,1.36747,80856.7969,136,r,2010-02-10,00:00:00,EURUSD,1D
41,1.37449,1.36857,1.37999,1.3593,79712.5,206,r,2010-02-11,00:00:00,EURUSD,1D
42,1.36865,1.36305,1.3688,1.35276,76504.2031,160,r,2010-02-12,00:00:00,EURUSD,1D
43,1.36305,1.36305,1.36305,1.36305,0.0,0,e,2010-02-13,00:00:00,EURUSD,1D
44,1.36257,1.3622,1.36257,1.35983,6248.3999,27,r,2010-02-14,00:00:00,EURUSD,1D
45,1.36219,1.35966,1.36323,1.35767,79982.5,55,r,2010-02-15,00:00:00,EURUSD,1D
46,1.35964,1.37605,1.37778,1.35872,80744.7031,190,g,2010-02-16,00:00:00,EURUSD,1D
47,1.37601,1.36065,1.37892,1.35834,80313.6016,205,r,2010-02-17,00:00:00,EURUSD,1D
48,1.36079,1.34587,1.36529,1.34431,81205.5,209,r,2010-02-18,00:00:00,EURUSD,1D
49,1.34618,1.36082,1.36172,1.34525,76576.6016,164,g,2010-02-19,00:00:00,EURUSD,1D
50,1.36082,1.36082,1.36082,1.36082,0.0,0,e,2010-02-20,00:00:00,EURUSD,1D
51,1.3613,1.36278,1.36477,1.35993,6731.2002,48,g,2010-02-21,00:00:00,EURUSD,1D
52,1.36284,1.36045,1.36534,1.35723,79886.2031,81,r,2010-02-22,00:00:00,EURUSD,1D
53,1.36048,1.35227,1.36917,1.3495,80612.2969,196,r,2010-02-23,00:00:00,EURUSD,1D
54,1.35231,1.35389,1.36253,1.34995,80248.1016,125,g,2010-02-24,00:00:00,EURUSD,1D
55,1.35381,1.35353,1.35696,1.34484,81211.7031,121,r,2010-02-25,00:00:00,EURUSD,1D
56,1.35358,1.3628,1.36825,1.3532,75635.7031,150,g,2010-02-26,00:00:00,EURUSD,1D
57,1.3628,1.3628,1.3628,1.3628,0.0,0,e,2010-02-27,00:00:00,EURUSD,1D
58,1.36332,1.3637,1.36515,1.36134,6825.7002,38,g,2010-02-28,00:00:00,EURUSD,1D
59,1.36385,1.35588,1.36538,1.34589,80245.8984,194,r,2010-03-01,00:00:00,EURUSD,1D
60,1.35597,1.36192,1.36207,1.34345,80341.3984,186,g,2010-03-02,00:00:00,EURUSD,1D
61,1.36185,1.36999,1.37356,1.35898,80384.7031,145,g,2010-03-03,00:00:00,EURUSD,1D
62,1.37003,1.3581,1.37108,1.35504,80287.7031,160,r,2010-03-04,00:00:00,EURUSD,1D
63,1.35807,1.36222,1.36297,1.35288,75827.6016,100,g,2010-03-05,00:00:00,EURUSD,1D
64,1.36222,1.36222,1.36222,1.36222,0.0,0,e,2010-03-06,00:00:00,EURUSD,1D
65,1.36229,1.3635,1.36452,1.36223,6593.7002,22,g,2010-03-07,00:00:00,EURUSD,1D
66,1.36353,1.36147,1.37038,1.36038,79508.8984,100,r,2010-03-08,00:00:00,EURUSD,1D
67,1.36148,1.36046,1.36348,1.35337,79334.5,101,r,2010-03-09,00:00:00,EURUSD,1D
68,1.36051,1.36408,1.36795,1.35416,80078.7969,137,g,2010-03-10,00:00:00,EURUSD,1D
69,1.36424,1.3681,1.36862,1.36175,80046.0,68,g,2010-03-11,00:00:00,EURUSD,1D
70,1.36804,1.37653,1.37981,1.36671,75758.3984,130,g,2010-03-12,00:00:00,EURUSD,1D
71,1.37653,1.37653,1.37653,1.37653,0.0,0,e,2010-03-13,00:00:00,EURUSD,1D
72,1.37699,1.37712,1.37778,1.3756,6702.2998,21,g,2010-03-14,00:00:00,EURUSD,1D
73,1.37714,1.36737,1.37738,1.36382,79949.1016,135,r,2010-03-15,00:00:00,EURUSD,1D
74,1.36734,1.37663,1.37808,1.36549,79907.2031,125,g,2010-03-16,00:00:00,EURUSD,1D
75,1.37664,1.37344,1.38171,1.37232,79646.1016,93,r,2010-03-17,00:00:00,EURUSD,1D
76,1.37371,1.36089,1.37387,1.35826,79865.7969,156,r,2010-03-18,00:00:00,EURUSD,1D
77,1.36081,1.35292,1.36269,1.34997,76481.8984,127,r,2010-03-19,00:00:00,EURUSD,1D
78,1.35292,1.35292,1.35292,1.35292,0.0,0,e,2010-03-20,00:00:00,EURUSD,1D
79,1.3534,1.3512,1.35387,1.35093,6702.8999,29,r,2010-03-21,00:00:00,EURUSD,1D
80,1.35124,1.35661,1.35678,1.34606,79707.2031,107,g,2010-03-22,00:00:00,EURUSD,1D
81,1.35665,1.34668,1.35679,1.34584,80365.8984,109,r,2010-03-23,00:00:00,EURUSD,1D
82,1.34673,1.3327,1.34855,1.33017,79312.8984,183,r,2010-03-24,00:00:00,EURUSD,1D
83,1.33283,1.33038,1.33881,1.32658,79829.5,122,r,2010-03-25,00:00:00,EURUSD,1D
84,1.33043,1.34072,1.34246,1.32984,76893.2031,126,g,2010-03-26,00:00:00,EURUSD,1D
85,1.34072,1.34072,1.34072,1.34072,0.0,0,e,2010-03-27,00:00:00,EURUSD,1D
86,1.34147,1.34441,1.34903,1.34147,6284.7998,75,g,2010-03-28,00:00:00,EURUSD,1D
87,1.34453,1.34878,1.35051,1.34149,80549.2031,90,g,2010-03-29,00:00:00,EURUSD,1D
88,1.34893,1.34315,1.35348,1.33931,79235.0,141,r,2010-03-30,00:00:00,EURUSD,1D
89,1.34323,1.35257,1.35475,1.33819,79039.2969,165,g,2010-03-31,00:00:00,EURUSD,1D
90,1.35253,1.35869,1.35904,1.34575,79351.3984,132,g,2010-04-01,00:00:00,EURUSD,1D
91,1.35867,1.35014,1.35881,1.34713,76538.2969,116,r,2010-04-02,00:00:00,EURUSD,1D
92,1.35014,1.35014,1.35014,1.35014,0.0,0,e,2010-04-03,00:00:00,EURUSD,1D
93,1.3497,1.34931,1.35016,1.3479,6172.5,22,r,2010-04-04,00:00:00,EURUSD,1D
94,1.34942,1.34677,1.3538,1.34562,79694.1016,81,r,2010-04-05,00:00:00,EURUSD,1D
95,1.34685,1.33811,1.34685,1.33536,79114.0,114,r,2010-04-06,00:00:00,EURUSD,1D
96,1.33807,1.33298,1.34018,1.33201,80148.0,81,r,2010-04-07,00:00:00,EURUSD,1D
97,1.33297,1.33733,1.33815,1.32786,79518.2969,102,g,2010-04-08,00:00:00,EURUSD,1D
98,1.33736,1.34985,1.35008,1.33363,77092.6016,164,g,2010-04-09,00:00:00,EURUSD,1D
99,1.34985,1.34985,1.34985,1.34985,0.0,0,e,2010-04-10,00:00:00,EURUSD,1D
100,1.3529,1.36535,1.36742,1.3529,6331.7002,145,g,2010-04-11,00:00:00,EURUSD,1D
101,1.36548,1.35854,1.36905,1.35637,79740.7969,126,r,2010-04-12,00:00:00,EURUSD,1D
102,1.35857,1.36133,1.36265,1.35437,79809.6016,82,g,2010-04-13,00:00:00,EURUSD,1D
103,1.36131,1.36535,1.36794,1.35929,79648.5,86,g,2010-04-14,00:00:00,EURUSD,1D
104,1.36538,1.35628,1.36657,1.35169,79709.5,148,r,2010-04-15,00:00:00,EURUSD,1D
105,1.35624,1.35018,1.35637,1.34703,75080.0,93,r,2010-04-16,00:00:00,EURUSD,1D
106,1.35018,1.35018,1.35018,1.35018,0.0,0,e,2010-04-17,00:00:00,EURUSD,1D
107,1.3497,1.34752,1.3497,1.34633,6471.2002,33,r,2010-04-18,00:00:00,EURUSD,1D
108,1.34743,1.34831,1.34946,1.34124,79921.6016,82,g,2010-04-19,00:00:00,EURUSD,1D
109,1.34838,1.34216,1.35222,1.34154,80339.7031,106,r,2010-04-20,00:00:00,EURUSD,1D
110,1.34214,1.33863,1.34495,1.33561,79505.7969,93,r,2010-04-21,00:00:00,EURUSD,1D
111,1.33864,1.32217,1.34209,1.32014,79140.0,219,r,2010-04-22,00:00:00,EURUSD,1D
112,1.32214,1.33831,1.33995,1.3202,74198.7031,197,g,2010-04-23,00:00:00,EURUSD,1D
113,1.33831,1.33831,1.33831,1.33831,0.0,0,e,2010-04-24,00:00:00,EURUSD,1D
114,1.33773,1.33611,1.33773,1.33313,6478.3999,46,r,2010-04-25,00:00:00,EURUSD,1D
115,1.33618,1.33915,1.34131,1.32892,79959.6016,123,g,2010-04-26,00:00:00,EURUSD,1D
116,1.33938,1.31765,1.33942,1.31419,79250.1016,252,r,2010-04-27,00:00:00,EURUSD,1D
117,1.31768,1.31958,1.32654,1.31117,79713.2969,153,g,2010-04-28,00:00:00,EURUSD,1D
118,1.31954,1.32497,1.32773,1.31819,80590.0,95,g,2010-04-29,00:00:00,EURUSD,1D
119,1.32494,1.3289,1.33418,1.32222,75445.3984,119,g,2010-04-30,00:00:00,EURUSD,1D
120,1.3289,1.3289,1.3289,1.3289,0.0,0,e,2010-05-01,00:00:00,EURUSD,1D
121,1.32974,1.33112,1.33586,1.32974,6780.6001,61,g,2010-05-02,00:00:00,EURUSD,1D
122,1.33117,1.31949,1.33131,1.31498,79742.5,163,r,2010-05-03,00:00:00,EURUSD,1D
123,1.31935,1.29769,1.3213,1.29598,79867.7969,253,r,2010-05-04,00:00:00,EURUSD,1D
124,1.29762,1.28115,1.29952,1.27847,80865.6016,210,r,2010-05-05,00:00:00,EURUSD,1D
125,1.28107,1.26529,1.28539,1.25187,80785.8984,335,r,2010-05-06,00:00:00,EURUSD,1D
126,1.26525,1.27515,1.27974,1.25836,77491.8984,213,g,2010-05-07,00:00:00,EURUSD,1D
127,1.27515,1.27515,1.27515,1.27515,0.0,0,e,2010-05-08,00:00:00,EURUSD,1D
128,1.27799,1.28687,1.29481,1.27799,6678.3999,168,g,2010-05-09,00:00:00,EURUSD,1D
129,1.28673,1.27358,1.30918,1.27206,79935.8984,371,r,2010-05-10,00:00:00,EURUSD,1D
130,1.27355,1.26387,1.27996,1.26141,79840.7969,185,r,2010-05-11,00:00:00,EURUSD,1D
131,1.26385,1.26434,1.27395,1.26032,80616.0,136,g,2010-05-12,00:00:00,EURUSD,1D
132,1.26432,1.25288,1.26833,1.25135,79803.7031,169,r,2010-05-13,00:00:00,EURUSD,1D
133,1.25276,1.23583,1.25756,1.23522,76709.7969,223,r,2010-05-14,00:00:00,EURUSD,1D
134,1.23583,1.23583,1.23583,1.23583,0.0,0,e,2010-05-15,00:00:00,EURUSD,1D
135,1.23537,1.23553,1.2371,1.23373,6332.7002,33,g,2010-05-16,00:00:00,EURUSD,1D
136,1.23545,1.23813,1.24134,1.22373,80001.1016,176,g,2010-05-17,00:00:00,EURUSD,1D
137,1.23823,1.21457,1.24436,1.21444,80287.7031,299,r,2010-05-18,00:00:00,EURUSD,1D
138,1.21435,1.23839,1.24304,1.21429,80218.3984,287,g,2010-05-19,00:00:00,EURUSD,1D
139,1.23837,1.25375,1.25969,1.22951,79799.6016,301,g,2010-05-20,00:00:00,EURUSD,1D
140,1.25385,1.25727,1.26704,1.24689,77261.3984,201,g,2010-05-21,00:00:00,EURUSD,1D
141,1.25727,1.25727,1.25727,1.25727,0.0,0,e,2010-05-22,00:00:00,EURUSD,1D
142,1.25667,1.25109,1.25667,1.25059,6348.2002,60,r,2010-05-23,00:00:00,EURUSD,1D
143,1.25108,1.23379,1.25374,1.2329,80293.2969,208,r,2010-05-24,00:00:00,EURUSD,1D
144,1.23378,1.23315,1.2387,1.21747,80083.6016,212,r,2010-05-25,00:00:00,EURUSD,1D
145,1.23294,1.21814,1.23433,1.21498,80691.5,193,r,2010-05-26,00:00:00,EURUSD,1D
146,1.21814,1.23653,1.23936,1.21795,80214.5,214,g,2010-05-27,00:00:00,EURUSD,1D
147,1.23658,1.22789,1.24518,1.22612,76099.7969,190,r,2010-05-28,00:00:00,EURUSD,1D
148,1.22789,1.22789,1.22789,1.22789,0.0,0,e,2010-05-29,00:00:00,EURUSD,1D
149,1.22748,1.22874,1.22923,1.22568,6477.8999,35,g,2010-05-30,00:00:00,EURUSD,1D
150,1.22872,1.22701,1.23335,1.22648,79661.7969,68,r,2010-05-31,00:00:00,EURUSD,1D
151,1.22701,1.22444,1.23521,1.2108,80668.3984,244,r,2010-06-01,00:00:00,EURUSD,1D
152,1.22451,1.22486,1.22718,1.21741,81010.2031,97,g,2010-06-02,00:00:00,EURUSD,1D
153,1.22494,1.21745,1.23263,1.21492,79464.8984,177,r,2010-06-03,00:00:00,EURUSD,1D
154,1.21773,1.1965,1.22146,1.19536,75953.5,261,r,2010-06-04,00:00:00,EURUSD,1D
155,1.1965,1.1965,1.1965,1.1965,0.0,0,e,2010-06-05,00:00:00,EURUSD,1D
156,1.19602,1.19281,1.19649,1.19221,6752.0,42,r,2010-06-06,00:00:00,EURUSD,1D
157,1.19291,1.19208,1.19908,1.18746,80345.2031,116,r,2010-06-07,00:00:00,EURUSD,1D
158,1.19208,1.19554,1.20093,1.18989,80610.0,110,g,2010-06-08,00:00:00,EURUSD,1D
159,1.19554,1.19872,1.20728,1.19198,79380.1016,152,g,2010-06-09,00:00:00,EURUSD,1D
160,1.19878,1.213,1.21415,1.19543,79920.2031,187,g,2010-06-10,00:00:00,EURUSD,1D
161,1.21294,1.21099,1.21526,1.2044,75877.7969,108,r,2010-06-11,00:00:00,EURUSD,1D
162,1.21099,1.21099,1.21099,1.21099,0.0,0,e,2010-06-12,00:00:00,EURUSD,1D
163,1.21157,1.2203,1.22059,1.2112,6876.2998,93,g,2010-06-13,00:00:00,EURUSD,1D
164,1.22035,1.22102,1.22997,1.21596,79855.7969,140,g,2010-06-14,00:00:00,EURUSD,1D
165,1.22086,1.23134,1.23494,1.21628,81652.7969,186,g,2010-06-15,00:00:00,EURUSD,1D
166,1.23126,1.22979,1.23517,1.22518,80372.7031,99,r,2010-06-16,00:00:00,EURUSD,1D
167,1.22983,1.23857,1.24141,1.22393,79837.7031,174,g,2010-06-17,00:00:00,EURUSD,1D
168,1.2384,1.23882,1.24153,1.23504,77218.7969,64,g,2010-06-18,00:00:00,EURUSD,1D
169,1.23882,1.23882,1.23882,1.23882,0.0,0,e,2010-06-19,00:00:00,EURUSD,1D
170,1.23952,1.24138,1.2466,1.23952,6564.1001,70,g,2010-06-20,00:00:00,EURUSD,1D
171,1.24146,1.23208,1.24659,1.23008,79708.8984,165,r,2010-06-21,00:00:00,EURUSD,1D
172,1.23184,1.22633,1.235,1.22506,80662.8984,99,r,2010-06-22,00:00:00,EURUSD,1D
173,1.22642,1.23052,1.23438,1.22074,81030.3984,136,g,2010-06-23,00:00:00,EURUSD,1D
174,1.23049,1.23349,1.23872,1.22583,79901.7969,128,g,2010-06-24,00:00:00,EURUSD,1D
175,1.23347,1.23753,1.23934,1.22504,77424.8984,143,g,2010-06-25,00:00:00,EURUSD,1D
176,1.23753,1.23753,1.23753,1.23753,0.0,0,e,2010-06-26,00:00:00,EURUSD,1D
177,1.23714,1.23857,1.23862,1.23659,6599.3999,20,g,2010-06-27,00:00:00,EURUSD,1D
178,1.2383,1.22841,1.23974,1.22631,80286.5,134,r,2010-06-28,00:00:00,EURUSD,1D
179,1.2286,1.21844,1.22904,1.21485,79777.8984,141,r,2010-06-29,00:00:00,EURUSD,1D
180,1.2183,1.2227,1.23032,1.21634,80531.7031,139,g,2010-06-30,00:00:00,EURUSD,1D
181,1.22257,1.25089,1.2538,1.21914,81629.6016,346,g,2010-07-01,00:00:00,EURUSD,1D
182,1.25105,1.25503,1.26106,1.24794,77721.8984,131,g,2010-07-02,00:00:00,EURUSD,1D
183,1.25503,1.25503,1.25503,1.25503,0.0,0,e,2010-07-03,00:00:00,EURUSD,1D
184,1.25547,1.25453,1.25647,1.25401,6410.8999,24,r,2010-07-04,00:00:00,EURUSD,1D
185,1.25458,1.25072,1.25568,1.25004,80435.0,56,r,2010-07-05,00:00:00,EURUSD,1D
186,1.25061,1.26212,1.26617,1.24783,79362.5,183,g,2010-07-06,00:00:00,EURUSD,1D
187,1.26209,1.26229,1.26638,1.25516,80065.0,112,g,2010-07-07,00:00:00,EURUSD,1D
188,1.26228,1.2688,1.27107,1.26216,80460.2031,89,g,2010-07-08,00:00:00,EURUSD,1D
189,1.26876,1.26391,1.27213,1.26079,75170.2969,113,r,2010-07-09,00:00:00,EURUSD,1D
190,1.26391,1.26391,1.26391,1.26391,0.0,0,e,2010-07-10,00:00:00,EURUSD,1D
191,1.26356,1.26373,1.26465,1.26228,6827.2002,23,g,2010-07-11,00:00:00,EURUSD,1D
192,1.26364,1.26011,1.2644,1.25477,80048.0,96,r,2010-07-12,00:00:00,EURUSD,1D
193,1.26021,1.27179,1.27373,1.25216,80015.2969,215,g,2010-07-13,00:00:00,EURUSD,1D
194,1.27174,1.27328,1.27778,1.26807,79581.2031,97,g,2010-07-14,00:00:00,EURUSD,1D
195,1.27311,1.29175,1.29546,1.27066,80170.2031,248,g,2010-07-15,00:00:00,EURUSD,1D
196,1.29172,1.29273,1.30056,1.28867,75389.2969,118,g,2010-07-16,00:00:00,EURUSD,1D
197,1.29273,1.29273,1.29273,1.29273,0.0,0,e,2010-07-17,00:00:00,EURUSD,1D
198,1.29231,1.28878,1.29231,1.28855,6779.2998,37,r,2010-07-18,00:00:00,EURUSD,1D
199,1.28884,1.29366,1.29908,1.28675,80410.6016,123,g,2010-07-19,00:00:00,EURUSD,1D
200,1.29361,1.29042,1.30272,1.28377,79723.8984,189,r,2010-07-20,00:00:00,EURUSD,1D
201,1.29048,1.27586,1.2912,1.27293,80486.2031,182,r,2010-07-21,00:00:00,EURUSD,1D
202,1.27589,1.29111,1.29315,1.27367,80123.2031,194,g,2010-07-22,00:00:00,EURUSD,1D
203,1.29111,1.29019,1.29649,1.2792,75930.8984,172,r,2010-07-23,00:00:00,EURUSD,1D
204,1.29019,1.29019,1.29019,1.29019,0.0,0,e,2010-07-24,00:00:00,EURUSD,1D
205,1.28977,1.29207,1.29247,1.28735,6780.0,51,g,2010-07-25,00:00:00,EURUSD,1D
206,1.29206,1.29819,1.30055,1.28852,79927.2031,120,g,2010-07-26,00:00:00,EURUSD,1D
207,1.29783,1.29877,1.30456,1.29493,80423.7031,96,g,2010-07-27,00:00:00,EURUSD,1D
208,1.29875,1.29963,1.30417,1.29653,80733.6016,76,g,2010-07-28,00:00:00,EURUSD,1D
209,1.29977,1.30658,1.31041,1.29767,80858.8984,127,g,2010-07-29,00:00:00,EURUSD,1D
210,1.30657,1.30487,1.30927,1.29775,76254.7031,115,r,2010-07-30,00:00:00,EURUSD,1D
211,1.30487,1.30487,1.30487,1.30487,0.0,0,e,2010-07-31,00:00:00,EURUSD,1D
212,1.30533,1.3059,1.30669,1.30498,6507.1001,17,g,2010-08-01,00:00:00,EURUSD,1D
213,1.30582,1.31722,1.31937,1.30529,80780.6016,140,g,2010-08-02,00:00:00,EURUSD,1D
214,1.31682,1.3219,1.32615,1.3144,80321.1016,117,g,2010-08-03,00:00:00,EURUSD,1D
215,1.32187,1.31534,1.32383,1.31294,80079.2969,108,r,2010-08-04,00:00:00,EURUSD,1D
216,1.31536,1.31784,1.32348,1.31173,80138.6016,117,g,2010-08-05,00:00:00,EURUSD,1D
217,1.31777,1.32808,1.33333,1.31543,76660.5,178,g,2010-08-06,00:00:00,EURUSD,1D
218,1.32808,1.32808,1.32808,1.32808,0.0,0,e,2010-08-07,00:00:00,EURUSD,1D
219,1.32851,1.32834,1.32959,1.32699,6532.7002,26,r,2010-08-08,00:00:00,EURUSD,1D
220,1.32828,1.32147,1.3307,1.3206,80404.7969,100,r,2010-08-09,00:00:00,EURUSD,1D
221,1.32144,1.3153,1.32266,1.30733,81200.7969,153,r,2010-08-10,00:00:00,EURUSD,1D
222,1.31534,1.28457,1.316,1.2827,80530.3984,333,r,2010-08-11,00:00:00,EURUSD,1D
223,1.28459,1.28406,1.29315,1.27802,80361.6016,151,r,2010-08-12,00:00:00,EURUSD,1D
224,1.28418,1.27505,1.29056,1.27458,77552.5,159,r,2010-08-13,00:00:00,EURUSD,1D
225,1.27505,1.27505,1.27505,1.27505,0.0,0,e,2010-08-14,00:00:00,EURUSD,1D
226,1.2755,1.27543,1.27737,1.27527,6467.6001,20,r,2010-08-15,00:00:00,EURUSD,1D
227,1.27541,1.28094,1.28699,1.27318,80483.5,138,g,2010-08-16,00:00:00,EURUSD,1D
228,1.28083,1.28677,1.29155,1.28019,80328.2969,113,g,2010-08-17,00:00:00,EURUSD,1D
229,1.28687,1.27932,1.29203,1.27903,80035.2969,130,r,2010-08-18,00:00:00,EURUSD,1D
230,1.27947,1.28067,1.29023,1.27714,79844.5,130,g,2010-08-19,00:00:00,EURUSD,1D
231,1.2806,1.27048,1.28316,1.26603,75620.5,171,r,2010-08-20,00:00:00,EURUSD,1D
232,1.27048,1.27048,1.27048,1.27048,0.0,0,e,2010-08-21,00:00:00,EURUSD,1D
233,1.27026,1.26971,1.27107,1.26866,6614.2998,24,r,2010-08-22,00:00:00,EURUSD,1D
234,1.2698,1.26294,1.27296,1.2621,79504.5,108,r,2010-08-23,00:00:00,EURUSD,1D
235,1.2629,1.26355,1.27185,1.25837,80587.3984,134,g,2010-08-24,00:00:00,EURUSD,1D
236,1.26349,1.26715,1.27235,1.26048,78855.2031,118,g,2010-08-25,00:00:00,EURUSD,1D
237,1.26708,1.27021,1.2763,1.26475,80403.0,115,g,2010-08-26,00:00:00,EURUSD,1D
238,1.2703,1.27597,1.27785,1.2675,75541.3984,103,g,2010-08-27,00:00:00,EURUSD,1D
239,1.27597,1.27597,1.27597,1.27597,0.0,0,e,2010-08-28,00:00:00,EURUSD,1D
240,1.27575,1.27517,1.2769,1.27406,6821.7002,28,r,2010-08-29,00:00:00,EURUSD,1D
241,1.27488,1.26633,1.27548,1.26544,79490.3984,100,r,2010-08-30,00:00:00,EURUSD,1D
242,1.26616,1.26722,1.27428,1.26215,79693.6016,121,g,2010-08-31,00:00:00,EURUSD,1D
243,1.2671,1.27942,1.28542,1.2661,79667.1016,193,g,2010-09-01,00:00:00,EURUSD,1D
244,1.27938,1.28133,1.28475,1.27735,79949.2969,74,g,2010-09-02,00:00:00,EURUSD,1D
245,1.28123,1.2894,1.28971,1.28055,74885.7969,91,g,2010-09-03,00:00:00,EURUSD,1D
246,1.2894,1.2894,1.2894,1.2894,0.0,0,e,2010-09-04,00:00:00,EURUSD,1D
247,1.28903,1.28845,1.28957,1.28786,6565.3999,17,r,2010-09-05,00:00:00,EURUSD,1D
248,1.2884,1.28179,1.29176,1.27993,79534.3984,118,r,2010-09-06,00:00:00,EURUSD,1D
249,1.28175,1.26894,1.28181,1.26731,80122.7969,144,r,2010-09-07,00:00:00,EURUSD,1D
250,1.26913,1.27236,1.27628,1.26577,80314.7031,105,g,2010-09-08,00:00:00,EURUSD,1D
251,1.27265,1.2678,1.27657,1.26618,80036.8984,103,r,2010-09-09,00:00:00,EURUSD,1D
252,1.26766,1.26707,1.27463,1.26425,76405.7031,103,r,2010-09-10,00:00:00,EURUSD,1D
253,1.26707,1.26707,1.26707,1.26707,0.0,0,e,2010-09-11,00:00:00,EURUSD,1D
254,1.26748,1.27579,1.2759,1.26748,6803.3999,84,g,2010-09-12,00:00:00,EURUSD,1D
255,1.27585,1.28624,1.28917,1.27577,80657.1016,133,g,2010-09-13,00:00:00,EURUSD,1D
256,1.28632,1.29945,1.30345,1.28265,79791.2969,207,g,2010-09-14,00:00:00,EURUSD,1D
257,1.29953,1.30089,1.30369,1.29517,80003.0,85,g,2010-09-15,00:00:00,EURUSD,1D
258,1.30055,1.30648,1.31149,1.29727,79721.0,142,g,2010-09-16,00:00:00,EURUSD,1D
259,1.30657,1.30507,1.31587,1.30181,77623.2969,140,r,2010-09-17,00:00:00,EURUSD,1D
260,1.30507,1.30507,1.30507,1.30507,0.0,0,e,2010-09-18,00:00:00,EURUSD,1D
261,1.3055,1.30418,1.30654,1.30317,6649.3999,33,r,2010-09-19,00:00:00,EURUSD,1D
262,1.30397,1.30612,1.31203,1.30313,81217.7031,89,g,2010-09-20,00:00:00,EURUSD,1D
263,1.30584,1.32819,1.32894,1.30564,80385.7969,233,g,2010-09-21,00:00:00,EURUSD,1D
264,1.32795,1.33925,1.34387,1.3265,79840.2969,173,g,2010-09-22,00:00:00,EURUSD,1D
265,1.33925,1.32915,1.34124,1.32892,80885.6016,123,r,2010-09-23,00:00:00,EURUSD,1D
266,1.32924,1.34863,1.34944,1.32833,76835.7969,211,g,2010-09-24,00:00:00,EURUSD,1D
267,1.34863,1.34863,1.34863,1.34863,0.0,0,e,2010-09-25,00:00:00,EURUSD,1D
268,1.34842,1.34767,1.34947,1.34674,6527.8999,27,r,2010-09-26,00:00:00,EURUSD,1D
269,1.34794,1.34285,1.35061,1.34232,80319.2031,82,r,2010-09-27,00:00:00,EURUSD,1D
270,1.34297,1.35724,1.35948,1.33777,80452.0,217,g,2010-09-28,00:00:00,EURUSD,1D
271,1.35718,1.3624,1.36458,1.35637,80179.7031,82,g,2010-09-29,00:00:00,EURUSD,1D
272,1.36238,1.36295,1.36836,1.35594,80528.2969,124,g,2010-09-30,00:00:00,EURUSD,1D
273,1.36279,1.3787,1.37939,1.36273,76375.0,166,g,2010-10-01,00:00:00,EURUSD,1D
274,1.3787,1.3787,1.3787,1.3787,0.0,0,e,2010-10-02,00:00:00,EURUSD,1D
275,1.37923,1.37751,1.38055,1.37694,6358.7998,36,r,2010-10-03,00:00:00,EURUSD,1D
276,1.37761,1.36462,1.37844,1.36412,80115.8984,143,r,2010-10-04,00:00:00,EURUSD,1D
277,1.36465,1.38528,1.38588,1.36343,80625.7031,224,g,2010-10-05,00:00:00,EURUSD,1D
278,1.38521,1.39152,1.39477,1.37977,80478.7031,150,g,2010-10-06,00:00:00,EURUSD,1D
279,1.39153,1.39229,1.40274,1.38536,80323.5,173,g,2010-10-07,00:00:00,EURUSD,1D
280,1.39236,1.39398,1.39806,1.38332,75608.2969,147,g,2010-10-08,00:00:00,EURUSD,1D
281,1.39398,1.39398,1.39398,1.39398,0.0,0,e,2010-10-09,00:00:00,EURUSD,1D
282,1.39474,1.39947,1.40091,1.39474,6704.2998,61,g,2010-10-10,00:00:00,EURUSD,1D
283,1.39951,1.38643,1.39982,1.38537,79502.2969,144,r,2010-10-11,00:00:00,EURUSD,1D
284,1.38641,1.39191,1.39331,1.37727,79946.2969,160,g,2010-10-12,00:00:00,EURUSD,1D
285,1.39196,1.3982,1.40007,1.391,79681.2969,90,g,2010-10-13,00:00:00,EURUSD,1D
286,1.39821,1.40237,1.41218,1.3981,79217.7031,140,g,2010-10-14,00:00:00,EURUSD,1D
287,1.40237,1.39755,1.41561,1.39364,77268.5,219,r,2010-10-15,00:00:00,EURUSD,1D
288,1.39755,1.39755,1.39755,1.39755,0.0,0,e,2010-10-16,00:00:00,EURUSD,1D
289,1.398,1.39502,1.39899,1.39383,10118.4004,51,r,2010-10-17,00:00:00,EURUSD,1D
290,1.39503,1.39624,1.39984,1.38278,83295.2031,170,g,2010-10-18,00:00:00,EURUSD,1D
291,1.39623,1.36975,1.39969,1.36961,83885.1016,300,r,2010-10-19,00:00:00,EURUSD,1D
292,1.36976,1.39742,1.39904,1.36971,84296.2969,293,g,2010-10-20,00:00:00,EURUSD,1D
